file,report_type,subcall,num_input_characters,extr_text_tokens,extr_prompt_instr_tokens,extr_total_needed,cot_text_tokens,cot_prompt_instr_tokens,cot_total_needed
1370838.txt,consult,cons_extraction,2752,706.0,622.0,1328.0,,,
1370838.txt,consult,cons_cot,2752,,,,706.0,801.0,1507.0
381326.txt,pathology,path_extraction,694,192.0,622.0,814.0,,,
381326.txt,pathology,path_cot,694,,,,192.0,801.0,993.0
381326.txt,consult,cons_extraction,2256,514.0,622.0,1136.0,,,
381326.txt,consult,cons_cot,2256,,,,514.0,801.0,1315.0
631720.txt,pathology,path_extraction,476,168.0,622.0,790.0,,,
631720.txt,pathology,path_cot,476,,,,168.0,801.0,969.0
631720.txt,consult,cons_extraction,4016,906.0,622.0,1528.0,,,
631720.txt,consult,cons_cot,4016,,,,906.0,801.0,1707.0
1107810.txt,consult,cons_extraction,1628,369.0,622.0,991.0,,,
1107810.txt,consult,cons_cot,1628,,,,369.0,801.0,1170.0
1548478.txt,pathology,path_extraction,452,119.0,622.0,741.0,,,
1548478.txt,pathology,path_cot,452,,,,119.0,801.0,920.0
1548478.txt,consult,cons_extraction,1769,437.0,622.0,1059.0,,,
1548478.txt,consult,cons_cot,1769,,,,437.0,801.0,1238.0
1295666.txt,consult,cons_extraction,2724,664.0,622.0,1286.0,,,
1295666.txt,consult,cons_cot,2724,,,,664.0,801.0,1465.0
330399.txt,pathology,path_extraction,714,183.0,622.0,805.0,,,
330399.txt,pathology,path_cot,714,,,,183.0,801.0,984.0
330399.txt,consult,cons_extraction,2669,629.0,622.0,1251.0,,,
330399.txt,consult,cons_cot,2669,,,,629.0,801.0,1430.0
144296.txt,pathology,path_extraction,551,140.0,622.0,762.0,,,
144296.txt,pathology,path_cot,551,,,,140.0,801.0,941.0
144296.txt,consult,cons_extraction,1125,272.0,622.0,894.0,,,
144296.txt,consult,cons_cot,1125,,,,272.0,801.0,1073.0
1172619.txt,pathology,path_extraction,689,246.0,622.0,868.0,,,
1172619.txt,pathology,path_cot,689,,,,246.0,801.0,1047.0
1172619.txt,consult,cons_extraction,4374,995.0,622.0,1617.0,,,
1172619.txt,consult,cons_cot,4374,,,,995.0,801.0,1796.0
544721.txt,consult,cons_extraction,794,215.0,622.0,837.0,,,
544721.txt,consult,cons_cot,794,,,,215.0,801.0,1016.0
1411132.txt,pathology,path_extraction,442,121.0,622.0,743.0,,,
1411132.txt,pathology,path_cot,442,,,,121.0,801.0,922.0
1411132.txt,consult,cons_extraction,3486,878.0,622.0,1500.0,,,
1411132.txt,consult,cons_cot,3486,,,,878.0,801.0,1679.0
244688.txt,consult,cons_extraction,1710,393.0,622.0,1015.0,,,
244688.txt,consult,cons_cot,1710,,,,393.0,801.0,1194.0
1237981.txt,consult,cons_extraction,3617,867.0,622.0,1489.0,,,
1237981.txt,consult,cons_cot,3617,,,,867.0,801.0,1668.0
548457.txt,consult,cons_extraction,2158,514.0,622.0,1136.0,,,
548457.txt,consult,cons_cot,2158,,,,514.0,801.0,1315.0
940450.txt,pathology,path_extraction,4362,1150.0,622.0,1772.0,,,
940450.txt,pathology,path_cot,4362,,,,1150.0,801.0,1951.0
1226239.txt,consult,cons_extraction,2373,542.0,622.0,1164.0,,,
1226239.txt,consult,cons_cot,2373,,,,542.0,801.0,1343.0
1144356.txt,pathology,path_extraction,495,142.0,622.0,764.0,,,
1144356.txt,pathology,path_cot,495,,,,142.0,801.0,943.0
1144356.txt,consult,cons_extraction,1544,358.0,622.0,980.0,,,
1144356.txt,consult,cons_cot,1544,,,,358.0,801.0,1159.0
870925.txt,pathology,path_extraction,1155,307.0,622.0,929.0,,,
870925.txt,pathology,path_cot,1155,,,,307.0,801.0,1108.0
870925.txt,consult,cons_extraction,2434,618.0,622.0,1240.0,,,
870925.txt,consult,cons_cot,2434,,,,618.0,801.0,1419.0
882001.txt,pathology,path_extraction,511,139.0,622.0,761.0,,,
882001.txt,pathology,path_cot,511,,,,139.0,801.0,940.0
882001.txt,consult,cons_extraction,2248,559.0,622.0,1181.0,,,
882001.txt,consult,cons_cot,2248,,,,559.0,801.0,1360.0
1012904.txt,consult,cons_extraction,2835,665.0,622.0,1287.0,,,
1012904.txt,consult,cons_cot,2835,,,,665.0,801.0,1466.0
1291388.txt,consult,cons_extraction,1890,471.0,622.0,1093.0,,,
1291388.txt,consult,cons_cot,1890,,,,471.0,801.0,1272.0
1421457.txt,pathology,path_extraction,439,127.0,622.0,749.0,,,
1421457.txt,pathology,path_cot,439,,,,127.0,801.0,928.0
1421457.txt,consult,cons_extraction,4179,964.0,622.0,1586.0,,,
1421457.txt,consult,cons_cot,4179,,,,964.0,801.0,1765.0
1416427.txt,pathology,path_extraction,2404,662.0,622.0,1284.0,,,
1416427.txt,pathology,path_cot,2404,,,,662.0,801.0,1463.0
1416427.txt,consult,cons_extraction,1797,444.0,622.0,1066.0,,,
1416427.txt,consult,cons_cot,1797,,,,444.0,801.0,1245.0
454098.txt,pathology,path_extraction,480,115.0,622.0,737.0,,,
454098.txt,pathology,path_cot,480,,,,115.0,801.0,916.0
454098.txt,consult,cons_extraction,1698,416.0,622.0,1038.0,,,
454098.txt,consult,cons_cot,1698,,,,416.0,801.0,1217.0
1299439.txt,pathology,path_extraction,592,146.0,622.0,768.0,,,
1299439.txt,pathology,path_cot,592,,,,146.0,801.0,947.0
1299439.txt,consult,cons_extraction,2428,581.0,622.0,1203.0,,,
1299439.txt,consult,cons_cot,2428,,,,581.0,801.0,1382.0
59900.txt,pathology,path_extraction,564,129.0,622.0,751.0,,,
59900.txt,pathology,path_cot,564,,,,129.0,801.0,930.0
59900.txt,consult,cons_extraction,1450,355.0,622.0,977.0,,,
59900.txt,consult,cons_cot,1450,,,,355.0,801.0,1156.0
1623163.txt,pathology,path_extraction,4544,1298.0,622.0,1920.0,,,
1623163.txt,pathology,path_cot,4544,,,,1298.0,801.0,2099.0
1623163.txt,consult,cons_extraction,2650,672.0,622.0,1294.0,,,
1623163.txt,consult,cons_cot,2650,,,,672.0,801.0,1473.0
1539606.txt,pathology,path_extraction,539,138.0,622.0,760.0,,,
1539606.txt,pathology,path_cot,539,,,,138.0,801.0,939.0
1539606.txt,consult,cons_extraction,1164,304.0,622.0,926.0,,,
1539606.txt,consult,cons_cot,1164,,,,304.0,801.0,1105.0
1120697.txt,pathology,path_extraction,675,211.0,622.0,833.0,,,
1120697.txt,pathology,path_cot,675,,,,211.0,801.0,1012.0
1120697.txt,consult,cons_extraction,2873,663.0,622.0,1285.0,,,
1120697.txt,consult,cons_cot,2873,,,,663.0,801.0,1464.0
276261.txt,pathology,path_extraction,6503,2021.0,622.0,2643.0,,,
276261.txt,pathology,path_cot,6503,,,,2021.0,801.0,2822.0
276261.txt,consult,cons_extraction,5761,1361.0,622.0,1983.0,,,
276261.txt,consult,cons_cot,5761,,,,1361.0,801.0,2162.0
1229797.txt,pathology,path_extraction,296,65.0,622.0,687.0,,,
1229797.txt,pathology,path_cot,296,,,,65.0,801.0,866.0
1229797.txt,consult,cons_extraction,1480,388.0,622.0,1010.0,,,
1229797.txt,consult,cons_cot,1480,,,,388.0,801.0,1189.0
1285492.txt,pathology,path_extraction,3827,1052.0,622.0,1674.0,,,
1285492.txt,pathology,path_cot,3827,,,,1052.0,801.0,1853.0
1211374.txt,pathology,path_extraction,410,111.0,622.0,733.0,,,
1211374.txt,pathology,path_cot,410,,,,111.0,801.0,912.0
1562677.txt,pathology,path_extraction,688,177.0,622.0,799.0,,,
1562677.txt,pathology,path_cot,688,,,,177.0,801.0,978.0
1562677.txt,consult,cons_extraction,2444,569.0,622.0,1191.0,,,
1562677.txt,consult,cons_cot,2444,,,,569.0,801.0,1370.0
1126450.txt,pathology,path_extraction,480,163.0,622.0,785.0,,,
1126450.txt,pathology,path_cot,480,,,,163.0,801.0,964.0
1126450.txt,consult,cons_extraction,2594,592.0,622.0,1214.0,,,
1126450.txt,consult,cons_cot,2594,,,,592.0,801.0,1393.0
610810.txt,pathology,path_extraction,668,183.0,622.0,805.0,,,
610810.txt,pathology,path_cot,668,,,,183.0,801.0,984.0
610810.txt,consult,cons_extraction,2780,746.0,622.0,1368.0,,,
610810.txt,consult,cons_cot,2780,,,,746.0,801.0,1547.0
57971.txt,pathology,path_extraction,444,128.0,622.0,750.0,,,
57971.txt,pathology,path_cot,444,,,,128.0,801.0,929.0
57971.txt,consult,cons_extraction,1613,413.0,622.0,1035.0,,,
57971.txt,consult,cons_cot,1613,,,,413.0,801.0,1214.0
870535.txt,consult,cons_extraction,3388,782.0,622.0,1404.0,,,
870535.txt,consult,cons_cot,3388,,,,782.0,801.0,1583.0
286563.txt,pathology,path_extraction,575,148.0,622.0,770.0,,,
286563.txt,pathology,path_cot,575,,,,148.0,801.0,949.0
286563.txt,consult,cons_extraction,2559,590.0,622.0,1212.0,,,
286563.txt,consult,cons_cot,2559,,,,590.0,801.0,1391.0
760243.txt,pathology,path_extraction,623,161.0,622.0,783.0,,,
760243.txt,pathology,path_cot,623,,,,161.0,801.0,962.0
760243.txt,consult,cons_extraction,2156,592.0,622.0,1214.0,,,
760243.txt,consult,cons_cot,2156,,,,592.0,801.0,1393.0
348061.txt,pathology,path_extraction,1869,472.0,622.0,1094.0,,,
348061.txt,pathology,path_cot,1869,,,,472.0,801.0,1273.0
348061.txt,consult,cons_extraction,1432,326.0,622.0,948.0,,,
348061.txt,consult,cons_cot,1432,,,,326.0,801.0,1127.0
1078774.txt,pathology,path_extraction,892,266.0,622.0,888.0,,,
1078774.txt,pathology,path_cot,892,,,,266.0,801.0,1067.0
1078774.txt,consult,cons_extraction,3915,958.0,622.0,1580.0,,,
1078774.txt,consult,cons_cot,3915,,,,958.0,801.0,1759.0
571709.txt,pathology,path_extraction,1042,281.0,622.0,903.0,,,
571709.txt,pathology,path_cot,1042,,,,281.0,801.0,1082.0
571709.txt,consult,cons_extraction,1183,308.0,622.0,930.0,,,
571709.txt,consult,cons_cot,1183,,,,308.0,801.0,1109.0
950542.txt,pathology,path_extraction,2362,715.0,622.0,1337.0,,,
950542.txt,pathology,path_cot,2362,,,,715.0,801.0,1516.0
950542.txt,consult,cons_extraction,3122,731.0,622.0,1353.0,,,
950542.txt,consult,cons_cot,3122,,,,731.0,801.0,1532.0
395523.txt,consult,cons_extraction,1366,323.0,622.0,945.0,,,
395523.txt,consult,cons_cot,1366,,,,323.0,801.0,1124.0
138482.txt,pathology,path_extraction,860,301.0,622.0,923.0,,,
138482.txt,pathology,path_cot,860,,,,301.0,801.0,1102.0
138482.txt,consult,cons_extraction,1939,443.0,622.0,1065.0,,,
138482.txt,consult,cons_cot,1939,,,,443.0,801.0,1244.0
520978.txt,pathology,path_extraction,496,142.0,622.0,764.0,,,
520978.txt,pathology,path_cot,496,,,,142.0,801.0,943.0
520978.txt,consult,cons_extraction,3245,803.0,622.0,1425.0,,,
520978.txt,consult,cons_cot,3245,,,,803.0,801.0,1604.0
1057509.txt,pathology,path_extraction,503,165.0,622.0,787.0,,,
1057509.txt,pathology,path_cot,503,,,,165.0,801.0,966.0
1057509.txt,consult,cons_extraction,2700,660.0,622.0,1282.0,,,
1057509.txt,consult,cons_cot,2700,,,,660.0,801.0,1461.0
825950.txt,pathology,path_extraction,761,201.0,622.0,823.0,,,
825950.txt,pathology,path_cot,761,,,,201.0,801.0,1002.0
825950.txt,consult,cons_extraction,1310,318.0,622.0,940.0,,,
825950.txt,consult,cons_cot,1310,,,,318.0,801.0,1119.0
1465563.txt,pathology,path_extraction,880,254.0,622.0,876.0,,,
1465563.txt,pathology,path_cot,880,,,,254.0,801.0,1055.0
1465563.txt,consult,cons_extraction,2732,697.0,622.0,1319.0,,,
1465563.txt,consult,cons_cot,2732,,,,697.0,801.0,1498.0
449018.txt,consult,cons_extraction,3439,805.0,622.0,1427.0,,,
449018.txt,consult,cons_cot,3439,,,,805.0,801.0,1606.0
1213422.txt,consult,cons_extraction,2335,569.0,622.0,1191.0,,,
1213422.txt,consult,cons_cot,2335,,,,569.0,801.0,1370.0
108747.txt,consult,cons_extraction,1698,380.0,622.0,1002.0,,,
108747.txt,consult,cons_cot,1698,,,,380.0,801.0,1181.0
488193.txt,pathology,path_extraction,466,154.0,622.0,776.0,,,
488193.txt,pathology,path_cot,466,,,,154.0,801.0,955.0
488193.txt,consult,cons_extraction,1411,322.0,622.0,944.0,,,
488193.txt,consult,cons_cot,1411,,,,322.0,801.0,1123.0
1090241.txt,pathology,path_extraction,428,110.0,622.0,732.0,,,
1090241.txt,pathology,path_cot,428,,,,110.0,801.0,911.0
1090241.txt,consult,cons_extraction,1897,489.0,622.0,1111.0,,,
1090241.txt,consult,cons_cot,1897,,,,489.0,801.0,1290.0
521138.txt,consult,cons_extraction,801,226.0,622.0,848.0,,,
521138.txt,consult,cons_cot,801,,,,226.0,801.0,1027.0
1311697.txt,pathology,path_extraction,1051,254.0,622.0,876.0,,,
1311697.txt,pathology,path_cot,1051,,,,254.0,801.0,1055.0
1311697.txt,consult,cons_extraction,1585,398.0,622.0,1020.0,,,
1311697.txt,consult,cons_cot,1585,,,,398.0,801.0,1199.0
758933.txt,pathology,path_extraction,1935,490.0,622.0,1112.0,,,
758933.txt,pathology,path_cot,1935,,,,490.0,801.0,1291.0
758933.txt,consult,cons_extraction,2575,606.0,622.0,1228.0,,,
758933.txt,consult,cons_cot,2575,,,,606.0,801.0,1407.0
628445.txt,consult,cons_extraction,2738,675.0,622.0,1297.0,,,
628445.txt,consult,cons_cot,2738,,,,675.0,801.0,1476.0
1314856.txt,consult,cons_extraction,3633,837.0,622.0,1459.0,,,
1314856.txt,consult,cons_cot,3633,,,,837.0,801.0,1638.0
30022.txt,pathology,path_extraction,551,192.0,622.0,814.0,,,
30022.txt,pathology,path_cot,551,,,,192.0,801.0,993.0
1098029.txt,pathology,path_extraction,545,135.0,622.0,757.0,,,
1098029.txt,pathology,path_cot,545,,,,135.0,801.0,936.0
1098029.txt,consult,cons_extraction,1746,447.0,622.0,1069.0,,,
1098029.txt,consult,cons_cot,1746,,,,447.0,801.0,1248.0
1259672.txt,pathology,path_extraction,522,132.0,622.0,754.0,,,
1259672.txt,pathology,path_cot,522,,,,132.0,801.0,933.0
1259672.txt,consult,cons_extraction,2829,703.0,622.0,1325.0,,,
1259672.txt,consult,cons_cot,2829,,,,703.0,801.0,1504.0
910092.txt,consult,cons_extraction,3067,734.0,622.0,1356.0,,,
910092.txt,consult,cons_cot,3067,,,,734.0,801.0,1535.0
568216.txt,pathology,path_extraction,452,149.0,622.0,771.0,,,
568216.txt,pathology,path_cot,452,,,,149.0,801.0,950.0
568216.txt,consult,cons_extraction,3286,742.0,622.0,1364.0,,,
568216.txt,consult,cons_cot,3286,,,,742.0,801.0,1543.0
832391.txt,pathology,path_extraction,588,185.0,622.0,807.0,,,
832391.txt,pathology,path_cot,588,,,,185.0,801.0,986.0
832391.txt,consult,cons_extraction,3923,974.0,622.0,1596.0,,,
832391.txt,consult,cons_cot,3923,,,,974.0,801.0,1775.0
856085.txt,pathology,path_extraction,550,186.0,622.0,808.0,,,
856085.txt,pathology,path_cot,550,,,,186.0,801.0,987.0
856085.txt,consult,cons_extraction,1556,371.0,622.0,993.0,,,
856085.txt,consult,cons_cot,1556,,,,371.0,801.0,1172.0
309014.txt,consult,cons_extraction,2493,587.0,622.0,1209.0,,,
309014.txt,consult,cons_cot,2493,,,,587.0,801.0,1388.0
1538245.txt,pathology,path_extraction,456,117.0,622.0,739.0,,,
1538245.txt,pathology,path_cot,456,,,,117.0,801.0,918.0
1538245.txt,consult,cons_extraction,1599,402.0,622.0,1024.0,,,
1538245.txt,consult,cons_cot,1599,,,,402.0,801.0,1203.0
1437043.txt,pathology,path_extraction,758,200.0,622.0,822.0,,,
1437043.txt,pathology,path_cot,758,,,,200.0,801.0,1001.0
1437043.txt,consult,cons_extraction,1426,342.0,622.0,964.0,,,
1437043.txt,consult,cons_cot,1426,,,,342.0,801.0,1143.0
1119161.txt,pathology,path_extraction,861,244.0,622.0,866.0,,,
1119161.txt,pathology,path_cot,861,,,,244.0,801.0,1045.0
1119161.txt,consult,cons_extraction,1812,407.0,622.0,1029.0,,,
1119161.txt,consult,cons_cot,1812,,,,407.0,801.0,1208.0
491733.txt,pathology,path_extraction,2481,749.0,622.0,1371.0,,,
491733.txt,pathology,path_cot,2481,,,,749.0,801.0,1550.0
491733.txt,consult,cons_extraction,4046,1072.0,622.0,1694.0,,,
491733.txt,consult,cons_cot,4046,,,,1072.0,801.0,1873.0
802950.txt,consult,cons_extraction,2582,720.0,622.0,1342.0,,,
802950.txt,consult,cons_cot,2582,,,,720.0,801.0,1521.0
1085691.txt,consult,cons_extraction,2842,665.0,622.0,1287.0,,,
1085691.txt,consult,cons_cot,2842,,,,665.0,801.0,1466.0
1646430.txt,pathology,path_extraction,1088,252.0,622.0,874.0,,,
1646430.txt,pathology,path_cot,1088,,,,252.0,801.0,1053.0
731683.txt,pathology,path_extraction,496,132.0,622.0,754.0,,,
731683.txt,pathology,path_cot,496,,,,132.0,801.0,933.0
731683.txt,consult,cons_extraction,1699,410.0,622.0,1032.0,,,
731683.txt,consult,cons_cot,1699,,,,410.0,801.0,1211.0
1296140.txt,pathology,path_extraction,775,188.0,622.0,810.0,,,
1296140.txt,pathology,path_cot,775,,,,188.0,801.0,989.0
1296140.txt,consult,cons_extraction,3154,849.0,622.0,1471.0,,,
1296140.txt,consult,cons_cot,3154,,,,849.0,801.0,1650.0
1118019.txt,consult,cons_extraction,2043,486.0,622.0,1108.0,,,
1118019.txt,consult,cons_cot,2043,,,,486.0,801.0,1287.0
108958.txt,pathology,path_extraction,685,171.0,622.0,793.0,,,
108958.txt,pathology,path_cot,685,,,,171.0,801.0,972.0
108958.txt,consult,cons_extraction,2500,619.0,622.0,1241.0,,,
108958.txt,consult,cons_cot,2500,,,,619.0,801.0,1420.0
1240634.txt,consult,cons_extraction,2861,703.0,622.0,1325.0,,,
1240634.txt,consult,cons_cot,2861,,,,703.0,801.0,1504.0
1370858.txt,consult,cons_extraction,1307,316.0,622.0,938.0,,,
1370858.txt,consult,cons_cot,1307,,,,316.0,801.0,1117.0
1249167.txt,consult,cons_extraction,3285,716.0,622.0,1338.0,,,
1249167.txt,consult,cons_cot,3285,,,,716.0,801.0,1517.0
267658.txt,pathology,path_extraction,812,245.0,622.0,867.0,,,
267658.txt,pathology,path_cot,812,,,,245.0,801.0,1046.0
267658.txt,consult,cons_extraction,2068,480.0,622.0,1102.0,,,
267658.txt,consult,cons_cot,2068,,,,480.0,801.0,1281.0
505630.txt,pathology,path_extraction,1417,404.0,622.0,1026.0,,,
505630.txt,pathology,path_cot,1417,,,,404.0,801.0,1205.0
505630.txt,consult,cons_extraction,2419,535.0,622.0,1157.0,,,
505630.txt,consult,cons_cot,2419,,,,535.0,801.0,1336.0
1307534.txt,consult,cons_extraction,2034,515.0,622.0,1137.0,,,
1307534.txt,consult,cons_cot,2034,,,,515.0,801.0,1316.0
256537.txt,consult,cons_extraction,816,238.0,622.0,860.0,,,
256537.txt,consult,cons_cot,816,,,,238.0,801.0,1039.0
1076986.txt,consult,cons_extraction,2569,625.0,622.0,1247.0,,,
1076986.txt,consult,cons_cot,2569,,,,625.0,801.0,1426.0
1626006.txt,pathology,path_extraction,695,190.0,622.0,812.0,,,
1626006.txt,pathology,path_cot,695,,,,190.0,801.0,991.0
1626006.txt,consult,cons_extraction,1445,356.0,622.0,978.0,,,
1626006.txt,consult,cons_cot,1445,,,,356.0,801.0,1157.0
919591.txt,consult,cons_extraction,1474,339.0,622.0,961.0,,,
919591.txt,consult,cons_cot,1474,,,,339.0,801.0,1140.0
109260.txt,pathology,path_extraction,672,178.0,622.0,800.0,,,
109260.txt,pathology,path_cot,672,,,,178.0,801.0,979.0
109260.txt,consult,cons_extraction,1963,442.0,622.0,1064.0,,,
109260.txt,consult,cons_cot,1963,,,,442.0,801.0,1243.0
863581.txt,consult,cons_extraction,1442,306.0,622.0,928.0,,,
863581.txt,consult,cons_cot,1442,,,,306.0,801.0,1107.0
838461.txt,consult,cons_extraction,1872,466.0,622.0,1088.0,,,
838461.txt,consult,cons_cot,1872,,,,466.0,801.0,1267.0
1254308.txt,pathology,path_extraction,655,187.0,622.0,809.0,,,
1254308.txt,pathology,path_cot,655,,,,187.0,801.0,988.0
1254308.txt,consult,cons_extraction,1813,429.0,622.0,1051.0,,,
1254308.txt,consult,cons_cot,1813,,,,429.0,801.0,1230.0
846904.txt,pathology,path_extraction,529,176.0,622.0,798.0,,,
846904.txt,pathology,path_cot,529,,,,176.0,801.0,977.0
846904.txt,consult,cons_extraction,4587,1079.0,622.0,1701.0,,,
846904.txt,consult,cons_cot,4587,,,,1079.0,801.0,1880.0
1189263.txt,pathology,path_extraction,856,243.0,622.0,865.0,,,
1189263.txt,pathology,path_cot,856,,,,243.0,801.0,1044.0
1189263.txt,consult,cons_extraction,2709,612.0,622.0,1234.0,,,
1189263.txt,consult,cons_cot,2709,,,,612.0,801.0,1413.0
1205641.txt,pathology,path_extraction,586,190.0,622.0,812.0,,,
1205641.txt,pathology,path_cot,586,,,,190.0,801.0,991.0
1205641.txt,consult,cons_extraction,2065,495.0,622.0,1117.0,,,
1205641.txt,consult,cons_cot,2065,,,,495.0,801.0,1296.0
414957.txt,pathology,path_extraction,545,135.0,622.0,757.0,,,
414957.txt,pathology,path_cot,545,,,,135.0,801.0,936.0
194033.txt,consult,cons_extraction,2275,597.0,622.0,1219.0,,,
194033.txt,consult,cons_cot,2275,,,,597.0,801.0,1398.0
875152.txt,pathology,path_extraction,561,138.0,622.0,760.0,,,
875152.txt,pathology,path_cot,561,,,,138.0,801.0,939.0
875152.txt,consult,cons_extraction,1620,422.0,622.0,1044.0,,,
875152.txt,consult,cons_cot,1620,,,,422.0,801.0,1223.0
1107828.txt,pathology,path_extraction,546,152.0,622.0,774.0,,,
1107828.txt,pathology,path_cot,546,,,,152.0,801.0,953.0
1107828.txt,consult,cons_extraction,2054,469.0,622.0,1091.0,,,
1107828.txt,consult,cons_cot,2054,,,,469.0,801.0,1270.0
1429383.txt,consult,cons_extraction,1379,321.0,622.0,943.0,,,
1429383.txt,consult,cons_cot,1379,,,,321.0,801.0,1122.0
1114924.txt,pathology,path_extraction,414,130.0,622.0,752.0,,,
1114924.txt,pathology,path_cot,414,,,,130.0,801.0,931.0
1114924.txt,consult,cons_extraction,2293,533.0,622.0,1155.0,,,
1114924.txt,consult,cons_cot,2293,,,,533.0,801.0,1334.0
853832.txt,pathology,path_extraction,490,148.0,622.0,770.0,,,
853832.txt,pathology,path_cot,490,,,,148.0,801.0,949.0
1060096.txt,consult,cons_extraction,2537,599.0,622.0,1221.0,,,
1060096.txt,consult,cons_cot,2537,,,,599.0,801.0,1400.0
1284179.txt,pathology,path_extraction,958,235.0,622.0,857.0,,,
1284179.txt,pathology,path_cot,958,,,,235.0,801.0,1036.0
1284179.txt,consult,cons_extraction,1738,421.0,622.0,1043.0,,,
1284179.txt,consult,cons_cot,1738,,,,421.0,801.0,1222.0
1021737.txt,pathology,path_extraction,3881,1217.0,622.0,1839.0,,,
1021737.txt,pathology,path_cot,3881,,,,1217.0,801.0,2018.0
1021737.txt,consult,cons_extraction,3913,902.0,622.0,1524.0,,,
1021737.txt,consult,cons_cot,3913,,,,902.0,801.0,1703.0
170012.txt,pathology,path_extraction,595,190.0,622.0,812.0,,,
170012.txt,pathology,path_cot,595,,,,190.0,801.0,991.0
170012.txt,consult,cons_extraction,2970,718.0,622.0,1340.0,,,
170012.txt,consult,cons_cot,2970,,,,718.0,801.0,1519.0
1186824.txt,pathology,path_extraction,945,268.0,622.0,890.0,,,
1186824.txt,pathology,path_cot,945,,,,268.0,801.0,1069.0
784117.txt,pathology,path_extraction,752,188.0,622.0,810.0,,,
784117.txt,pathology,path_cot,752,,,,188.0,801.0,989.0
784117.txt,consult,cons_extraction,1922,455.0,622.0,1077.0,,,
784117.txt,consult,cons_cot,1922,,,,455.0,801.0,1256.0
174746.txt,pathology,path_extraction,846,209.0,622.0,831.0,,,
174746.txt,pathology,path_cot,846,,,,209.0,801.0,1010.0
174746.txt,consult,cons_extraction,1907,470.0,622.0,1092.0,,,
174746.txt,consult,cons_cot,1907,,,,470.0,801.0,1271.0
1323861.txt,consult,cons_extraction,2334,571.0,622.0,1193.0,,,
1323861.txt,consult,cons_cot,2334,,,,571.0,801.0,1372.0
564344.txt,pathology,path_extraction,826,236.0,622.0,858.0,,,
564344.txt,pathology,path_cot,826,,,,236.0,801.0,1037.0
564344.txt,consult,cons_extraction,2279,526.0,622.0,1148.0,,,
564344.txt,consult,cons_cot,2279,,,,526.0,801.0,1327.0
713110.txt,pathology,path_extraction,563,137.0,622.0,759.0,,,
713110.txt,pathology,path_cot,563,,,,137.0,801.0,938.0
152023.txt,consult,cons_extraction,861,233.0,622.0,855.0,,,
152023.txt,consult,cons_cot,861,,,,233.0,801.0,1034.0
1445467.txt,pathology,path_extraction,520,131.0,622.0,753.0,,,
1445467.txt,pathology,path_cot,520,,,,131.0,801.0,932.0
1445467.txt,consult,cons_extraction,1920,512.0,622.0,1134.0,,,
1445467.txt,consult,cons_cot,1920,,,,512.0,801.0,1313.0
519494.txt,consult,cons_extraction,4260,968.0,622.0,1590.0,,,
519494.txt,consult,cons_cot,4260,,,,968.0,801.0,1769.0
1486934.txt,pathology,path_extraction,602,158.0,622.0,780.0,,,
1486934.txt,pathology,path_cot,602,,,,158.0,801.0,959.0
1486934.txt,consult,cons_extraction,1994,493.0,622.0,1115.0,,,
1486934.txt,consult,cons_cot,1994,,,,493.0,801.0,1294.0
1591388.txt,consult,cons_extraction,1426,369.0,622.0,991.0,,,
1591388.txt,consult,cons_cot,1426,,,,369.0,801.0,1170.0
424609.txt,consult,cons_extraction,5066,1163.0,622.0,1785.0,,,
424609.txt,consult,cons_cot,5066,,,,1163.0,801.0,1964.0
907916.txt,consult,cons_extraction,3010,755.0,622.0,1377.0,,,
907916.txt,consult,cons_cot,3010,,,,755.0,801.0,1556.0
44651.txt,pathology,path_extraction,5264,1472.0,622.0,2094.0,,,
44651.txt,pathology,path_cot,5264,,,,1472.0,801.0,2273.0
44651.txt,consult,cons_extraction,1836,453.0,622.0,1075.0,,,
44651.txt,consult,cons_cot,1836,,,,453.0,801.0,1254.0
561902.txt,consult,cons_extraction,803,221.0,622.0,843.0,,,
561902.txt,consult,cons_cot,803,,,,221.0,801.0,1022.0
1501156.txt,pathology,path_extraction,420,114.0,622.0,736.0,,,
1501156.txt,pathology,path_cot,420,,,,114.0,801.0,915.0
1501156.txt,consult,cons_extraction,2174,589.0,622.0,1211.0,,,
1501156.txt,consult,cons_cot,2174,,,,589.0,801.0,1390.0
583421.txt,pathology,path_extraction,2143,589.0,622.0,1211.0,,,
583421.txt,pathology,path_cot,2143,,,,589.0,801.0,1390.0
583421.txt,consult,cons_extraction,3160,724.0,622.0,1346.0,,,
583421.txt,consult,cons_cot,3160,,,,724.0,801.0,1525.0
1570419.txt,pathology,path_extraction,621,175.0,622.0,797.0,,,
1570419.txt,pathology,path_cot,621,,,,175.0,801.0,976.0
1472524.txt,pathology,path_extraction,1353,390.0,622.0,1012.0,,,
1472524.txt,pathology,path_cot,1353,,,,390.0,801.0,1191.0
1472524.txt,consult,cons_extraction,2244,599.0,622.0,1221.0,,,
1472524.txt,consult,cons_cot,2244,,,,599.0,801.0,1400.0
592317.txt,consult,cons_extraction,2901,672.0,622.0,1294.0,,,
592317.txt,consult,cons_cot,2901,,,,672.0,801.0,1473.0
410264.txt,consult,cons_extraction,1650,421.0,622.0,1043.0,,,
410264.txt,consult,cons_cot,1650,,,,421.0,801.0,1222.0
851872.txt,consult,cons_extraction,991,226.0,622.0,848.0,,,
